channel,prn,acq_doppler_hz,acq_doppler_step,fs,prompt_i,prompt_q,cn0_db_hz,carrier_doppler_hz,pseudorange_m,rx_time,channel,prn,acq_doppler_hz,acq_doppler_step,fs,prompt_i,prompt_q,cn0_db_hz,carrier_doppler_hz,pseudorange_m,rx_time,channel,prn,acq_doppler_hz,acq_doppler_step,fs,prompt_i,prompt_q,cn0_db_hz,carrier_doppler_hz,pseudorange_m,rx_time,channel,prn,acq_doppler_hz,acq_doppler_step,fs,prompt_i,prompt_q,cn0_db_hz,carrier_doppler_hz,pseudorange_m,rx_time,channel,prn,acq_doppler_hz,acq_doppler_step,fs,prompt_i,prompt_q,cn0_db_hz,carrier_doppler_hz,pseudorange_m,rx_time,channel,prn,acq_doppler_hz,acq_doppler_step,fs,prompt_i,prompt_q,cn0_db_hz,carrier_doppler_hz,pseudorange_m,rx_time,channel,prn,acq_doppler_hz,acq_doppler_step,fs,prompt_i,prompt_q,cn0_db_hz,carrier_doppler_hz,pseudorange_m,rx_time,channel,prn,acq_doppler_hz,acq_doppler_step,fs,prompt_i,prompt_q,cn0_db_hz,carrier_doppler_hz,pseudorange_m,rx_time,
0,16,-2750,0,25000000,-37171912,274414.3125,47.117752,-2857.960712,24698793.45,478159.24,1,6,-500,0,25000000,-37871196,-689220.8125,46.069454,-682.354585,24411489.59,478158.24,2,3,750,0,25000000,45805284,-898183.625,48.391094,591.025128,23422285.54,478158.24,3,23,-500,0,25000000,52239940,139106.2969,48.259083,-589.810696,22595894.95,478158.24,4,19,2750,0,25000000,32738754,-134449.9531,44.427597,2514.404547,24529345.68,478158.24,5,7,1750,0,25000000,35347396,-227894.4063,45.914646,1840.953411,25066023.81,478158.24,6,10,500,0,25000000,23727336,-688544.5,42.004852,484.376544,26374592.2,478158.24,7,13,1750,0,25000000,49874712,863931.25,49.997231,1719.494147,23113683.11,478158.24, 
0,16,-2750,0,25000000,-37171912,274414.3125,47.117752,-2857.960712,24698793.45,478159.24,1,6,-500,0,25000000,-39109572,555365.6875,46.317276,-681.451098,24411619.41,478159.24,2,3,750,0,25000000,45805284,-898183.625,48.391094,591.025128,23422285.54,478158.24,3,23,-500,0,25000000,52239940,139106.2969,48.259083,-589.810696,22595894.95,478158.24,4,19,2750,0,25000000,32738754,-134449.9531,44.427597,2514.404547,24529345.68,478158.24,5,7,1750,0,25000000,35347396,-227894.4063,45.914646,1840.953411,25066023.81,478158.24,6,10,500,0,25000000,23727336,-688544.5,42.004852,484.376544,26374592.2,478158.24,7,13,1750,0,25000000,49874712,863931.25,49.997231,1719.494147,23113683.11,478158.24, 
0,16,-2750,0,25000000,-37171912,274414.3125,47.117752,-2857.960712,24698793.45,478159.24,1,6,-500,0,25000000,-39109572,555365.6875,46.317276,-681.451098,24411619.41,478159.24,2,3,750,0,25000000,46443312,697245.75,48.769844,589.482909,23422179.45,478159.24,3,23,-500,0,25000000,52239940,139106.2969,48.259083,-589.810696,22595894.95,478158.24,4,19,2750,0,25000000,32738754,-134449.9531,44.427597,2514.404547,24529345.68,478158.24,5,7,1750,0,25000000,35347396,-227894.4063,45.914646,1840.953411,25066023.81,478158.24,6,10,500,0,25000000,23727336,-688544.5,42.004852,484.376544,26374592.2,478158.24,7,13,1750,0,25000000,49874712,863931.25,49.997231,1719.494147,23113683.11,478158.24, 
0,16,-2750,0,25000000,-37171912,274414.3125,47.117752,-2857.960712,24698793.45,478159.24,1,6,-500,0,25000000,-39109572,555365.6875,46.317276,-681.451098,24411619.41,478159.24,2,3,750,0,25000000,46443312,697245.75,48.769844,589.482909,23422179.45,478159.24,3,23,-500,0,25000000,51880756,-950222,49.944794,-594.070436,22596012.59,478159.24,4,19,2750,0,25000000,32738754,-134449.9531,44.427597,2514.404547,24529345.68,478158.24,5,7,1750,0,25000000,35347396,-227894.4063,45.914646,1840.953411,25066023.81,478158.24,6,10,500,0,25000000,23727336,-688544.5,42.004852,484.376544,26374592.2,478158.24,7,13,1750,0,25000000,49874712,863931.25,49.997231,1719.494147,23113683.11,478158.24, 
0,16,-2750,0,25000000,-37171912,274414.3125,47.117752,-2857.960712,24698793.45,478159.24,1,6,-500,0,25000000,-39109572,555365.6875,46.317276,-681.451098,24411619.41,478159.24,2,3,750,0,25000000,46443312,697245.75,48.769844,589.482909,23422179.45,478159.24,3,23,-500,0,25000000,51880756,-950222,49.944794,-594.070436,22596012.59,478159.24,4,19,2750,0,25000000,32645204,-98343.90625,46.243633,2518.810236,24528869.87,478159.24,5,7,1750,0,25000000,35347396,-227894.4063,45.914646,1840.953411,25066023.81,478158.24,6,10,500,0,25000000,23727336,-688544.5,42.004852,484.376544,26374592.2,478158.24,7,13,1750,0,25000000,49874712,863931.25,49.997231,1719.494147,23113683.11,478158.24, 
0,16,-2750,0,25000000,-37171912,274414.3125,47.117752,-2857.960712,24698793.45,478159.24,1,6,-500,0,25000000,-39109572,555365.6875,46.317276,-681.451098,24411619.41,478159.24,2,3,750,0,25000000,46443312,697245.75,48.769844,589.482909,23422179.45,478159.24,3,23,-500,0,25000000,51880756,-950222,49.944794,-594.070436,22596012.59,478159.24,4,19,2750,0,25000000,32645204,-98343.90625,46.243633,2518.810236,24528869.87,478159.24,5,7,1750,0,25000000,36074204,-76835.57813,46.028049,1844.367195,25065676.2,478159.24,6,10,500,0,25000000,23727336,-688544.5,42.004852,484.376544,26374592.2,478158.24,7,13,1750,0,25000000,49874712,863931.25,49.997231,1719.494147,23113683.11,478158.24, 
0,16,-2750,0,25000000,-37171912,274414.3125,47.117752,-2857.960712,24698793.45,478159.24,1,6,-500,0,25000000,-39109572,555365.6875,46.317276,-681.451098,24411619.41,478159.24,2,3,750,0,25000000,46443312,697245.75,48.769844,589.482909,23422179.45,478159.24,3,23,-500,0,25000000,51880756,-950222,49.944794,-594.070436,22596012.59,478159.24,4,19,2750,0,25000000,32645204,-98343.90625,46.243633,2518.810236,24528869.87,478159.24,5,7,1750,0,25000000,36074204,-76835.57813,46.028049,1844.367195,25065676.2,478159.24,6,10,500,0,25000000,23628492,-199681.0313,42.314495,482.456933,26374500.73,478159.24,7,13,1750,0,25000000,49874712,863931.25,49.997231,1719.494147,23113683.11,478158.24, 
0,16,-2750,0,25000000,-37171912,274414.3125,47.117752,-2857.960712,24698793.45,478159.24,1,6,-500,0,25000000,-39109572,555365.6875,46.317276,-681.451098,24411619.41,478159.24,2,3,750,0,25000000,46443312,697245.75,48.769844,589.482909,23422179.45,478159.24,3,23,-500,0,25000000,51880756,-950222,49.944794,-594.070436,22596012.59,478159.24,4,19,2750,0,25000000,32645204,-98343.90625,46.243633,2518.810236,24528869.87,478159.24,5,7,1750,0,25000000,36074204,-76835.57813,46.028049,1844.367195,25065676.2,478159.24,6,10,500,0,25000000,23628492,-199681.0313,42.314495,482.456933,26374500.73,478159.24,7,13,1750,0,25000000,46915848,-43140.21875,49.183781,1717.018469,23113359.15,478159.24, 
0,16,-2750,0,25000000,-38627688,-133394.4063,47.739399,-2856.28898,24699339.95,478160.24,1,6,-500,0,25000000,-39109572,555365.6875,46.317276,-681.451098,24411619.41,478159.24,2,3,750,0,25000000,46443312,697245.75,48.769844,589.482909,23422179.45,478159.24,3,23,-500,0,25000000,51880756,-950222,49.944794,-594.070436,22596012.59,478159.24,4,19,2750,0,25000000,32645204,-98343.90625,46.243633,2518.810236,24528869.87,478159.24,5,7,1750,0,25000000,36074204,-76835.57813,46.028049,1844.367195,25065676.2,478159.24,6,10,500,0,25000000,23628492,-199681.0313,42.314495,482.456933,26374500.73,478159.24,7,13,1750,0,25000000,46915848,-43140.21875,49.183781,1717.018469,23113359.15,478159.24, 
0,16,-2750,0,25000000,-38627688,-133394.4063,47.739399,-2856.28898,24699339.95,478160.24,1,6,-500,0,25000000,-38806352,-113324.1563,47.191708,-680.875005,24411751.3,478160.24,2,3,750,0,25000000,46443312,697245.75,48.769844,589.482909,23422179.45,478159.24,3,23,-500,0,25000000,51880756,-950222,49.944794,-594.070436,22596012.59,478159.24,4,19,2750,0,25000000,32645204,-98343.90625,46.243633,2518.810236,24528869.87,478159.24,5,7,1750,0,25000000,36074204,-76835.57813,46.028049,1844.367195,25065676.2,478159.24,6,10,500,0,25000000,23628492,-199681.0313,42.314495,482.456933,26374500.73,478159.24,7,13,1750,0,25000000,46915848,-43140.21875,49.183781,1717.018469,23113359.15,478159.24, 
0,16,-2750,0,25000000,-38627688,-133394.4063,47.739399,-2856.28898,24699339.95,478160.24,1,6,-500,0,25000000,-38806352,-113324.1563,47.191708,-680.875005,24411751.3,478160.24,2,3,750,0,25000000,44302496,-269441.8438,47.937946,591.588367,23422068.77,478160.24,3,23,-500,0,25000000,51880756,-950222,49.944794,-594.070436,22596012.59,478159.24,4,19,2750,0,25000000,32645204,-98343.90625,46.243633,2518.810236,24528869.87,478159.24,5,7,1750,0,25000000,36074204,-76835.57813,46.028049,1844.367195,25065676.2,478159.24,6,10,500,0,25000000,23628492,-199681.0313,42.314495,482.456933,26374500.73,478159.24,7,13,1750,0,25000000,46915848,-43140.21875,49.183781,1717.018469,23113359.15,478159.24, 
0,16,-2750,0,25000000,-38627688,-133394.4063,47.739399,-2856.28898,24699339.95,478160.24,1,6,-500,0,25000000,-38806352,-113324.1563,47.191708,-680.875005,24411751.3,478160.24,2,3,750,0,25000000,44302496,-269441.8438,47.937946,591.588367,23422068.77,478160.24,3,23,-500,0,25000000,50074500,642409.5625,49.63575,-591.714032,22596128.97,478160.24,4,19,2750,0,25000000,32645204,-98343.90625,46.243633,2518.810236,24528869.87,478159.24,5,7,1750,0,25000000,36074204,-76835.57813,46.028049,1844.367195,25065676.2,478159.24,6,10,500,0,25000000,23628492,-199681.0313,42.314495,482.456933,26374500.73,478159.24,7,13,1750,0,25000000,46915848,-43140.21875,49.183781,1717.018469,23113359.15,478159.24, 
0,16,-2750,0,25000000,-38627688,-133394.4063,47.739399,-2856.28898,24699339.95,478160.24,1,6,-500,0,25000000,-38806352,-113324.1563,47.191708,-680.875005,24411751.3,478160.24,2,3,750,0,25000000,44302496,-269441.8438,47.937946,591.588367,23422068.77,478160.24,3,23,-500,0,25000000,50074500,642409.5625,49.63575,-591.714032,22596128.97,478160.24,4,19,2750,0,25000000,34908804,-1036764.875,46.23082,2516.632135,24528394.12,478160.24,5,7,1750,0,25000000,36074204,-76835.57813,46.028049,1844.367195,25065676.2,478159.24,6,10,500,0,25000000,23628492,-199681.0313,42.314495,482.456933,26374500.73,478159.24,7,13,1750,0,25000000,46915848,-43140.21875,49.183781,1717.018469,23113359.15,478159.24, 
0,16,-2750,0,25000000,-38627688,-133394.4063,47.739399,-2856.28898,24699339.95,478160.24,1,6,-500,0,25000000,-38806352,-113324.1563,47.191708,-680.875005,24411751.3,478160.24,2,3,750,0,25000000,44302496,-269441.8438,47.937946,591.588367,23422068.77,478160.24,3,23,-500,0,25000000,50074500,642409.5625,49.63575,-591.714032,22596128.97,478160.24,4,19,2750,0,25000000,34908804,-1036764.875,46.23082,2516.632135,24528394.12,478160.24,5,7,1750,0,25000000,37044120,838406.375,46.892296,1844.250289,25065326.49,478160.24,6,10,500,0,25000000,23628492,-199681.0313,42.314495,482.456933,26374500.73,478159.24,7,13,1750,0,25000000,46915848,-43140.21875,49.183781,1717.018469,23113359.15,478159.24, 
0,16,-2750,0,25000000,-38627688,-133394.4063,47.739399,-2856.28898,24699339.95,478160.24,1,6,-500,0,25000000,-38806352,-113324.1563,47.191708,-680.875005,24411751.3,478160.24,2,3,750,0,25000000,44302496,-269441.8438,47.937946,591.588367,23422068.77,478160.24,3,23,-500,0,25000000,50074500,642409.5625,49.63575,-591.714032,22596128.97,478160.24,4,19,2750,0,25000000,34908804,-1036764.875,46.23082,2516.632135,24528394.12,478160.24,5,7,1750,0,25000000,37044120,838406.375,46.892296,1844.250289,25065326.49,478160.24,6,10,500,0,25000000,23477920,-678520.75,42.690262,487.740294,26374407.7,478160.24,7,13,1750,0,25000000,46915848,-43140.21875,49.183781,1717.018469,23113359.15,478159.24, 
0,16,-2750,0,25000000,-38627688,-133394.4063,47.739399,-2856.28898,24699339.95,478160.24,1,6,-500,0,25000000,-38806352,-113324.1563,47.191708,-680.875005,24411751.3,478160.24,2,3,750,0,25000000,44302496,-269441.8438,47.937946,591.588367,23422068.77,478160.24,3,23,-500,0,25000000,50074500,642409.5625,49.63575,-591.714032,22596128.97,478160.24,4,19,2750,0,25000000,34908804,-1036764.875,46.23082,2516.632135,24528394.12,478160.24,5,7,1750,0,25000000,37044120,838406.375,46.892296,1844.250289,25065326.49,478160.24,6,10,500,0,25000000,23477920,-678520.75,42.690262,487.740294,26374407.7,478160.24,7,13,1750,0,25000000,48194400,-336212.2188,49.614674,1717.72457,23113035.9,478160.24, 
0,16,-2750,0,25000000,-38560496,-134254.2188,48.227825,-2855.127402,24699885.8,478161.24,1,6,-500,0,25000000,-38806352,-113324.1563,47.191708,-680.875005,24411751.3,478160.24,2,3,750,0,25000000,44302496,-269441.8438,47.937946,591.588367,23422068.77,478160.24,3,23,-500,0,25000000,50074500,642409.5625,49.63575,-591.714032,22596128.97,478160.24,4,19,2750,0,25000000,34908804,-1036764.875,46.23082,2516.632135,24528394.12,478160.24,5,7,1750,0,25000000,37044120,838406.375,46.892296,1844.250289,25065326.49,478160.24,6,10,500,0,25000000,23477920,-678520.75,42.690262,487.740294,26374407.7,478160.24,7,13,1750,0,25000000,48194400,-336212.2188,49.614674,1717.72457,23113035.9,478160.24, 
0,16,-2750,0,25000000,-38560496,-134254.2188,48.227825,-2855.127402,24699885.8,478161.24,1,6,-500,0,25000000,-38438784,429336.5938,47.122841,-681.500309,24411885.21,478161.24,2,3,750,0,25000000,44302496,-269441.8438,47.937946,591.588367,23422068.77,478160.24,3,23,-500,0,25000000,50074500,642409.5625,49.63575,-591.714032,22596128.97,478160.24,4,19,2750,0,25000000,34908804,-1036764.875,46.23082,2516.632135,24528394.12,478160.24,5,7,1750,0,25000000,37044120,838406.375,46.892296,1844.250289,25065326.49,478160.24,6,10,500,0,25000000,23477920,-678520.75,42.690262,487.740294,26374407.7,478160.24,7,13,1750,0,25000000,48194400,-336212.2188,49.614674,1717.72457,23113035.9,478160.24, 
0,16,-2750,0,25000000,-38560496,-134254.2188,48.227825,-2855.127402,24699885.8,478161.24,1,6,-500,0,25000000,-38438784,429336.5938,47.122841,-681.500309,24411885.21,478161.24,2,3,750,0,25000000,46418860,435378.5938,48.531487,591.102522,23421957.33,478161.24,3,23,-500,0,25000000,50074500,642409.5625,49.63575,-591.714032,22596128.97,478160.24,4,19,2750,0,25000000,34908804,-1036764.875,46.23082,2516.632135,24528394.12,478160.24,5,7,1750,0,25000000,37044120,838406.375,46.892296,1844.250289,25065326.49,478160.24,6,10,500,0,25000000,23477920,-678520.75,42.690262,487.740294,26374407.7,478160.24,7,13,1750,0,25000000,48194400,-336212.2188,49.614674,1717.72457,23113035.9,478160.24, 
0,16,-2750,0,25000000,-38560496,-134254.2188,48.227825,-2855.127402,24699885.8,478161.24,1,6,-500,0,25000000,-38438784,429336.5938,47.122841,-681.500309,24411885.21,478161.24,2,3,750,0,25000000,46418860,435378.5938,48.531487,591.102522,23421957.33,478161.24,3,23,-500,0,25000000,52607688,861411.8125,49.834862,-591.675963,22596243.95,478161.24,4,19,2750,0,25000000,34908804,-1036764.875,46.23082,2516.632135,24528394.12,478160.24,5,7,1750,0,25000000,37044120,838406.375,46.892296,1844.250289,25065326.49,478160.24,6,10,500,0,25000000,23477920,-678520.75,42.690262,487.740294,26374407.7,478160.24,7,13,1750,0,25000000,48194400,-336212.2188,49.614674,1717.72457,23113035.9,478160.24, 
0,16,-2750,0,25000000,-38560496,-134254.2188,48.227825,-2855.127402,24699885.8,478161.24,1,6,-500,0,25000000,-38438784,429336.5938,47.122841,-681.500309,24411885.21,478161.24,2,3,750,0,25000000,46418860,435378.5938,48.531487,591.102522,23421957.33,478161.24,3,23,-500,0,25000000,52607688,861411.8125,49.834862,-591.675963,22596243.95,478161.24,4,19,2750,0,25000000,35178376,-589992.875,46.418842,2509.681268,24527917.54,478161.24,5,7,1750,0,25000000,37044120,838406.375,46.892296,1844.250289,25065326.49,478160.24,6,10,500,0,25000000,23477920,-678520.75,42.690262,487.740294,26374407.7,478160.24,7,13,1750,0,25000000,48194400,-336212.2188,49.614674,1717.72457,23113035.9,478160.24, 
0,16,-2750,0,25000000,-38560496,-134254.2188,48.227825,-2855.127402,24699885.8,478161.24,1,6,-500,0,25000000,-38438784,429336.5938,47.122841,-681.500309,24411885.21,478161.24,2,3,750,0,25000000,46418860,435378.5938,48.531487,591.102522,23421957.33,478161.24,3,23,-500,0,25000000,52607688,861411.8125,49.834862,-591.675963,22596243.95,478161.24,4,19,2750,0,25000000,35178376,-589992.875,46.418842,2509.681268,24527917.54,478161.24,5,7,1750,0,25000000,36467268,-795129.5625,46.490593,1842.542247,25064978.79,478161.24,6,10,500,0,25000000,23477920,-678520.75,42.690262,487.740294,26374407.7,478160.24,7,13,1750,0,25000000,48194400,-336212.2188,49.614674,1717.72457,23113035.9,478160.24, 
0,16,-2750,0,25000000,-38560496,-134254.2188,48.227825,-2855.127402,24699885.8,478161.24,1,6,-500,0,25000000,-38438784,429336.5938,47.122841,-681.500309,24411885.21,478161.24,2,3,750,0,25000000,46418860,435378.5938,48.531487,591.102522,23421957.33,478161.24,3,23,-500,0,25000000,52607688,861411.8125,49.834862,-591.675963,22596243.95,478161.24,4,19,2750,0,25000000,35178376,-589992.875,46.418842,2509.681268,24527917.54,478161.24,5,7,1750,0,25000000,36467268,-795129.5625,46.490593,1842.542247,25064978.79,478161.24,6,10,500,0,25000000,22826438,600112.375,43.497513,485.910943,26374319.23,478161.24,7,13,1750,0,25000000,48194400,-336212.2188,49.614674,1717.72457,23113035.9,478160.24, 
0,16,-2750,0,25000000,-38560496,-134254.2188,48.227825,-2855.127402,24699885.8,478161.24,1,6,-500,0,25000000,-38438784,429336.5938,47.122841,-681.500309,24411885.21,478161.24,2,3,750,0,25000000,46418860,435378.5938,48.531487,591.102522,23421957.33,478161.24,3,23,-500,0,25000000,52607688,861411.8125,49.834862,-591.675963,22596243.95,478161.24,4,19,2750,0,25000000,35178376,-589992.875,46.418842,2509.681268,24527917.54,478161.24,5,7,1750,0,25000000,36467268,-795129.5625,46.490593,1842.542247,25064978.79,478161.24,6,10,500,0,25000000,22826438,600112.375,43.497513,485.910943,26374319.23,478161.24,7,13,1750,0,25000000,47830624,-559769.75,48.808426,1715.295984,23112711.9,478161.24, 
0,16,-2750,0,25000000,-39761924,888623.5,47.351322,-2857.908411,24700430.68,478162.24,1,6,-500,0,25000000,-38438784,429336.5938,47.122841,-681.500309,24411885.21,478161.24,2,3,750,0,25000000,46418860,435378.5938,48.531487,591.102522,23421957.33,478161.24,3,23,-500,0,25000000,52607688,861411.8125,49.834862,-591.675963,22596243.95,478161.24,4,19,2750,0,25000000,35178376,-589992.875,46.418842,2509.681268,24527917.54,478161.24,5,7,1750,0,25000000,36467268,-795129.5625,46.490593,1842.542247,25064978.79,478161.24,6,10,500,0,25000000,22826438,600112.375,43.497513,485.910943,26374319.23,478161.24,7,13,1750,0,25000000,47830624,-559769.75,48.808426,1715.295984,23112711.9,478161.24, 
0,16,-2750,0,25000000,-39761924,888623.5,47.351322,-2857.908411,24700430.68,478162.24,1,6,-500,0,25000000,-39191412,-401296.625,47.307228,-684.112087,24412018.8,478162.24,2,3,750,0,25000000,46418860,435378.5938,48.531487,591.102522,23421957.33,478161.24,3,23,-500,0,25000000,52607688,861411.8125,49.834862,-591.675963,22596243.95,478161.24,4,19,2750,0,25000000,35178376,-589992.875,46.418842,2509.681268,24527917.54,478161.24,5,7,1750,0,25000000,36467268,-795129.5625,46.490593,1842.542247,25064978.79,478161.24,6,10,500,0,25000000,22826438,600112.375,43.497513,485.910943,26374319.23,478161.24,7,13,1750,0,25000000,47830624,-559769.75,48.808426,1715.295984,23112711.9,478161.24, 
0,16,-2750,0,25000000,-39761924,888623.5,47.351322,-2857.908411,24700430.68,478162.24,1,6,-500,0,25000000,-39191412,-401296.625,47.307228,-684.112087,24412018.8,478162.24,2,3,750,0,25000000,45010304,-16975.3125,48.226307,588.010522,23421848.35,478162.24,3,23,-500,0,25000000,52607688,861411.8125,49.834862,-591.675963,22596243.95,478161.24,4,19,2750,0,25000000,35178376,-589992.875,46.418842,2509.681268,24527917.54,478161.24,5,7,1750,0,25000000,36467268,-795129.5625,46.490593,1842.542247,25064978.79,478161.24,6,10,500,0,25000000,22826438,600112.375,43.497513,485.910943,26374319.23,478161.24,7,13,1750,0,25000000,47830624,-559769.75,48.808426,1715.295984,23112711.9,478161.24, 
0,16,-2750,0,25000000,-39761924,888623.5,47.351322,-2857.908411,24700430.68,478162.24,1,6,-500,0,25000000,-39191412,-401296.625,47.307228,-684.112087,24412018.8,478162.24,2,3,750,0,25000000,45010304,-16975.3125,48.226307,588.010522,23421848.35,478162.24,3,23,-500,0,25000000,51134976,-104322.3516,50.325214,-593.465859,22596359.85,478162.24,4,19,2750,0,25000000,35178376,-589992.875,46.418842,2509.681268,24527917.54,478161.24,5,7,1750,0,25000000,36467268,-795129.5625,46.490593,1842.542247,25064978.79,478161.24,6,10,500,0,25000000,22826438,600112.375,43.497513,485.910943,26374319.23,478161.24,7,13,1750,0,25000000,47830624,-559769.75,48.808426,1715.295984,23112711.9,478161.24, 
0,16,-2750,0,25000000,-39761924,888623.5,47.351322,-2857.908411,24700430.68,478162.24,1,6,-500,0,25000000,-39191412,-401296.625,47.307228,-684.112087,24412018.8,478162.24,2,3,750,0,25000000,45010304,-16975.3125,48.226307,588.010522,23421848.35,478162.24,3,23,-500,0,25000000,51134976,-104322.3516,50.325214,-593.465859,22596359.85,478162.24,4,19,2750,0,25000000,34672196,-168677.125,46.716305,2513.806069,24527443.19,478162.24,5,7,1750,0,25000000,36467268,-795129.5625,46.490593,1842.542247,25064978.79,478161.24,6,10,500,0,25000000,22826438,600112.375,43.497513,485.910943,26374319.23,478161.24,7,13,1750,0,25000000,47830624,-559769.75,48.808426,1715.295984,23112711.9,478161.24, 
0,16,-2750,0,25000000,-39761924,888623.5,47.351322,-2857.908411,24700430.68,478162.24,1,6,-500,0,25000000,-39191412,-401296.625,47.307228,-684.112087,24412018.8,478162.24,2,3,750,0,25000000,45010304,-16975.3125,48.226307,588.010522,23421848.35,478162.24,3,23,-500,0,25000000,51134976,-104322.3516,50.325214,-593.465859,22596359.85,478162.24,4,19,2750,0,25000000,34672196,-168677.125,46.716305,2513.806069,24527443.19,478162.24,5,7,1750,0,25000000,34124180,712502.75,47.351215,1846.694633,25064632.24,478162.24,6,10,500,0,25000000,22826438,600112.375,43.497513,485.910943,26374319.23,478161.24,7,13,1750,0,25000000,47830624,-559769.75,48.808426,1715.295984,23112711.9,478161.24, 
0,16,-2750,0,25000000,-39761924,888623.5,47.351322,-2857.908411,24700430.68,478162.24,1,6,-500,0,25000000,-39191412,-401296.625,47.307228,-684.112087,24412018.8,478162.24,2,3,750,0,25000000,45010304,-16975.3125,48.226307,588.010522,23421848.35,478162.24,3,23,-500,0,25000000,51134976,-104322.3516,50.325214,-593.465859,22596359.85,478162.24,4,19,2750,0,25000000,34672196,-168677.125,46.716305,2513.806069,24527443.19,478162.24,5,7,1750,0,25000000,34124180,712502.75,47.351215,1846.694633,25064632.24,478162.24,6,10,500,0,25000000,23391712,-426397.875,43.391285,483.719979,26374230.44,478162.24,7,13,1750,0,25000000,47830624,-559769.75,48.808426,1715.295984,23112711.9,478161.24, 
0,16,-2750,0,25000000,-39761924,888623.5,47.351322,-2857.908411,24700430.68,478162.24,1,6,-500,0,25000000,-39191412,-401296.625,47.307228,-684.112087,24412018.8,478162.24,2,3,750,0,25000000,45010304,-16975.3125,48.226307,588.010522,23421848.35,478162.24,3,23,-500,0,25000000,51134976,-104322.3516,50.325214,-593.465859,22596359.85,478162.24,4,19,2750,0,25000000,34672196,-168677.125,46.716305,2513.806069,24527443.19,478162.24,5,7,1750,0,25000000,34124180,712502.75,47.351215,1846.694633,25064632.24,478162.24,6,10,500,0,25000000,23391712,-426397.875,43.391285,483.719979,26374230.44,478162.24,7,13,1750,0,25000000,47935480,-123247.3906,49.207596,1715.79896,23112385.45,478162.24, 
0,16,-2750,0,25000000,38639944,-182052.5625,47.837852,-2854.063146,24700978.02,478163.24,1,6,-500,0,25000000,-39191412,-401296.625,47.307228,-684.112087,24412018.8,478162.24,2,3,750,0,25000000,45010304,-16975.3125,48.226307,588.010522,23421848.35,478162.24,3,23,-500,0,25000000,51134976,-104322.3516,50.325214,-593.465859,22596359.85,478162.24,4,19,2750,0,25000000,34672196,-168677.125,46.716305,2513.806069,24527443.19,478162.24,5,7,1750,0,25000000,34124180,712502.75,47.351215,1846.694633,25064632.24,478162.24,6,10,500,0,25000000,23391712,-426397.875,43.391285,483.719979,26374230.44,478162.24,7,13,1750,0,25000000,47935480,-123247.3906,49.207596,1715.79896,23112385.45,478162.24, 
0,16,-2750,0,25000000,38639944,-182052.5625,47.837852,-2854.063146,24700978.02,478163.24,1,6,-500,0,25000000,38370868,-524338.1875,47.512302,-687.361928,24412153.25,478163.24,2,3,750,0,25000000,45010304,-16975.3125,48.226307,588.010522,23421848.35,478162.24,3,23,-500,0,25000000,51134976,-104322.3516,50.325214,-593.465859,22596359.85,478162.24,4,19,2750,0,25000000,34672196,-168677.125,46.716305,2513.806069,24527443.19,478162.24,5,7,1750,0,25000000,34124180,712502.75,47.351215,1846.694633,25064632.24,478162.24,6,10,500,0,25000000,23391712,-426397.875,43.391285,483.719979,26374230.44,478162.24,7,13,1750,0,25000000,47935480,-123247.3906,49.207596,1715.79896,23112385.45,478162.24, 
0,16,-2750,0,25000000,38639944,-182052.5625,47.837852,-2854.063146,24700978.02,478163.24,1,6,-500,0,25000000,38370868,-524338.1875,47.512302,-687.361928,24412153.25,478163.24,2,3,750,0,25000000,-44676944,356382.6875,47.930622,587.099943,23421736.65,478163.24,3,23,-500,0,25000000,51134976,-104322.3516,50.325214,-593.465859,22596359.85,478162.24,4,19,2750,0,25000000,34672196,-168677.125,46.716305,2513.806069,24527443.19,478162.24,5,7,1750,0,25000000,34124180,712502.75,47.351215,1846.694633,25064632.24,478162.24,6,10,500,0,25000000,23391712,-426397.875,43.391285,483.719979,26374230.44,478162.24,7,13,1750,0,25000000,47935480,-123247.3906,49.207596,1715.79896,23112385.45,478162.24, 
0,16,-2750,0,25000000,38639944,-182052.5625,47.837852,-2854.063146,24700978.02,478163.24,1,6,-500,0,25000000,38370868,-524338.1875,47.512302,-687.361928,24412153.25,478163.24,2,3,750,0,25000000,-44676944,356382.6875,47.930622,587.099943,23421736.65,478163.24,3,23,-500,0,25000000,-53149608,-604948.75,50.618938,-594.127177,22596475.07,478163.24,4,19,2750,0,25000000,34672196,-168677.125,46.716305,2513.806069,24527443.19,478162.24,5,7,1750,0,25000000,34124180,712502.75,47.351215,1846.694633,25064632.24,478162.24,6,10,500,0,25000000,23391712,-426397.875,43.391285,483.719979,26374230.44,478162.24,7,13,1750,0,25000000,47935480,-123247.3906,49.207596,1715.79896,23112385.45,478162.24, 
